Cam1,24.09.2018,7:31,False
Cam1,24.09.2018,7:32,False
Cam1,24.09.2018,7:33,False
Cam1,24.09.2018,7:34,False
Cam1,24.09.2018,7:35,False
Cam1,24.09.2018,7:36,False
Cam1,24.09.2018,7:37,False
Cam1,24.09.2018,7:38,False
Cam1,24.09.2018,7:39,False
Cam1,24.09.2018,7:40,False
Cam1,24.09.2018,7:41,False
Cam1,24.09.2018,7:42,False
Cam1,24.09.2018,7:43,False
Cam1,24.09.2018,7:44,False
Cam1,24.09.2018,7:45,False
Cam1,24.09.2018,7:46,False
Cam1,24.09.2018,7:47,False
Cam1,24.09.2018,7:48,False
Cam1,24.09.2018,7:49,False
Cam1,24.09.2018,7:50,False
Cam1,24.09.2018,7:51,False
Cam1,24.09.2018,7:52,False
Cam1,24.09.2018,7:53,False
Cam1,24.09.2018,7:54,False
Cam1,24.09.2018,7:55,False
Cam1,24.09.2018,7:56,False
Cam1,24.09.2018,7:57,False
Cam1,24.09.2018,7:58,False
Cam1,24.09.2018,7:59,False
Cam1,24.09.2018,8:0,False
Cam1,24.09.2018,8:1,False
Cam1,24.09.2018,8:2,False
Cam1,24.09.2018,8:3,False
Cam1,24.09.2018,8:4,False
Cam1,24.09.2018,8:5,False
Cam1,24.09.2018,8:6,False
Cam1,24.09.2018,8:7,False
Cam1,24.09.2018,8:8,False
Cam1,24.09.2018,8:9,False
Cam1,24.09.2018,8:10,False
Cam1,24.09.2018,8:11,False
Cam1,24.09.2018,8:12,False
Cam1,24.09.2018,8:13,False
Cam1,24.09.2018,8:14,False
Cam1,24.09.2018,8:15,False
Cam1,24.09.2018,8:16,False
Cam1,24.09.2018,8:17,False
Cam1,24.09.2018,8:18,False
Cam1,24.09.2018,8:19,False
Cam1,24.09.2018,8:20,False
Cam1,24.09.2018,8:21,False
Cam1,24.09.2018,8:22,False
Cam1,24.09.2018,8:23,False
Cam1,24.09.2018,8:24,False
Cam1,24.09.2018,8:25,False
Cam1,24.09.2018,8:26,False
Cam1,24.09.2018,8:27,False
Cam1,24.09.2018,8:28,False
Cam1,24.09.2018,8:29,False
Cam1,24.09.2018,8:30,False
Cam1,24.09.2018,8:31,False
Cam1,24.09.2018,8:32,False
Cam1,24.09.2018,8:33,False
Cam1,24.09.2018,8:34,False
Cam1,24.09.2018,8:35,False
Cam1,24.09.2018,8:36,False
Cam1,24.09.2018,8:37,False
Cam1,24.09.2018,8:38,False
Cam1,24.09.2018,8:39,False
Cam1,24.09.2018,8:40,False
Cam1,24.09.2018,8:41,False
Cam1,24.09.2018,8:42,False
Cam1,24.09.2018,8:43,False
Cam1,24.09.2018,8:44,False
Cam1,24.08.2018,8:45,False
Cam1,24.09.2018,8:46,True
Cam1,24.09.2018,8:47,True
Cam1,24.09.2018,8:48,False
Cam1,24.09.2018,8:49,False
Cam1,24.09.2018,8:50,False
Cam1,24.09.2018,8:51,False
Cam1,24.09.2018,8:52,False
Cam1,24.09.2018,8:53,False
Cam1,24.09.2018,8:54,False
Cam1,24.09.2018,8:55,False
Cam1,24.09.2018,8:56,False
Cam1,24.09.2018,8:57,False
Cam1,24.09.2018,8:58,False
Cam1,24.09.2018,8:59,False
Cam1,24.09.2018,9:0,False
Cam1,24.09.2018,9:1,False
Cam1,24.09.2018,9:2,False
Cam1,24.09.2018,9:3,False
Cam1,24.09.2018,9:4,False
Cam1,24.09.2018,9:5,False
Cam1,24.09.2018,9:6,False
Cam1,24.09.2018,9:7,False
Cam1,24.09.2018,9:8,False
Cam1,24.09.2018,9:9,False
Cam1,24.09.2018,9:10,False
Cam1,24.09.2018,9:11,False
Cam1,24.09.2018,9:12,False
Cam1,24.09.2018,9:13,False
Cam1,24.09.2018,9:14,False
Cam1,24.09.2018,9:15,False
Cam1,24.09.2018,9:16,False
Cam1,24.09.2018,9:17,False
Cam1,24.09.2018,9:18,False
Cam1,24.09.2018,9:19,False
Cam1,24.09.2018,9:20,False
Cam1,24.09.2018,9:21,False
Cam1,24.09.2018,9:22,False
Cam1,24.09.2018,9:23,False
Cam1,24.09.2018,9:24,False
Cam1,24.09.2018,9:25,False
Cam1,24.09.2018,9:26,False
Cam1,24.09.2018,9:27,False
Cam1,24.09.2018,9:28,False
Cam1,24.09.2018,9:29,False
Cam1,24.09.2018,9:30,False
Cam1,24.09.2018,9:31,False
Cam1,24.09.2018,9:32,False
Cam1,24.09.2018,9:33,False
Cam1,24.09.2018,9:34,False
Cam1,24.09.2018,9:35,False
Cam1,24.09.2018,9:36,False
Cam1,24.09.2018,9:37,False
Cam1,24.09.2018,9:38,False
Cam1,24.09.2018,9:39,False
Cam1,24.09.2018,9:40,False
Cam1,24.09.2018,9:41,False
Cam1,24.09.2018,9:42,False
Cam1,24.09.2018,9:43,False
Cam1,24.09.2018,9:44,False
Cam1,24.09.2018,9:45,False
Cam1,24.09.2018,9:46,False
Cam1,24.09.2018,9:47,False
Cam1,24.09.2018,9:48,False
Cam1,24.09.2018,9:49,False
Cam1,24.09.2018,9:50,False
Cam1,24.09.2018,9:51,False
Cam1,24.09.2018,9:52,False
Cam1,24.09.2018,9:53,False
Cam1,24.09.2018,9:54,False
Cam1,24.09.2018,9:55,False
Cam1,24.09.2018,9:56,False
Cam1,24.09.2018,9:57,False
Cam1,24.09.2018,9:58,False
Cam1,24.09.2018,9:59,False
